date,open,high,low,close,volume,dividends,stock_splits,Symbol
2018-01-25 00:00:00-05:00,40.95486393794671,41.058125875299254,40.02081896272561,40.15693664550781,166116000,0.0,0.0,AAPL
2018-01-26 00:00:00-05:00,40.36581709078735,40.36581709078735,39.910527650639175,40.25082015991211,156572000,0.0,0.0,AAPL
2018-01-29 00:00:00-05:00,39.933992645169916,39.933992645169916,39.208816996514216,39.417686462402344,202561600,0.0,0.0,AAPL
2018-01-30 00:00:00-05:00,38.84739024607921,39.27920959191692,38.652601354194225,39.18533706665039,184192800,0.0,0.0,AAPL
2018-01-31 00:00:00-05:00,39.16187382377497,39.53033088935035,39.07504154404407,39.293296813964844,129915600,0.0,0.0,AAPL
2018-02-01 00:00:00-05:00,39.2322731328217,39.57256551146793,39.13605146725061,39.375431060791016,188923200,0.0,0.0,AAPL
2018-02-02 00:00:00-05:00,38.95769826348325,39.145446923123295,37.57305861302765,37.66693115234375,346375200,0.0,0.0,AAPL
2018-02-05 00:00:00-05:00,37.33836150168687,38.46015481125397,36.61083702582235,36.725833892822266,290954000,0.0,0.0,AAPL
2018-02-06 00:00:00-05:00,36.336272823957266,38.422621977266445,36.141483877235586,38.26068878173828,272975200,0.0,0.0,AAPL
2018-02-07 00:00:00-05:00,38.27475571700199,38.34750745588523,37.33132509011948,37.44162368774414,206434400,0.0,0.0,AAPL
2018-02-08 00:00:00-05:00,37.61764984878874,37.78427774242691,36.38320827506247,36.41136932373047,217562000,0.0,0.0,AAPL
2018-02-09 00:00:00-05:00,37.012252020658266,37.20547638919081,35.40281840962682,36.856727600097656,282690400,0.1575,0.0,AAPL
2018-02-12 00:00:00-05:00,37.34922082039222,38.61932982623296,37.115934171953185,38.34127426147461,243278000,0.0,0.0,AAPL
2018-02-13 00:00:00-05:00,38.16218480046921,38.82198249059951,38.09149154873951,38.72536849975586,130196800,0.0,0.0,AAPL
2018-02-14 00:00:00-05:00,38.4190322850241,39.47942024136556,38.38133233479406,39.439361572265625,162579600,0.0,0.0,AAPL
2018-02-15 00:00:00-05:00,40.00961157579968,40.78723007818858,39.82345617338796,40.763668060302734,204588800,0.0,0.0,AAPL
2018-02-16 00:00:00-05:00,40.615213184598545,41.19489348609223,40.47618541158448,40.63170623779297,160704400,0.0,0.0,AAPL
2018-02-20 00:00:00-05:00,40.54217234906043,41.06293871274817,40.393716864685636,40.49504470825195,135722000,0.0,0.0,AAPL
2018-02-21 00:00:00-05:00,40.725969389511896,41.02994570454472,40.29709962274955,40.311241149902344,149886400,0.0,0.0,AAPL
2018-02-22 00:00:00-05:00,40.48326008492217,40.98988849322406,40.46205318685,40.64820861816406,123967600,0.0,0.0,AAPL
2018-02-23 00:00:00-05:00,40.92390816081634,41.390477885967094,40.89327357832788,41.355133056640625,135249600,0.0,0.0,AAPL
2018-02-26 00:00:00-05:00,41.55543680631227,42.27178636413056,41.52244709501029,42.17281723022461,152648800,0.0,0.0,AAPL
2018-02-27 00:00:00-05:00,42.203436211859255,42.52861936141671,41.98193240547774,42.036128997802734,155712400,0.0,0.0,AAPL
2018-02-28 00:00:00-05:00,42.241135089621714,42.56160798521604,41.95601061077826,41.972503662109375,151128400,0.0,0.0,AAPL
2018-03-01 00:00:00-05:00,42.071474868825504,42.36367192217282,40.685903876338685,41.2373046875,195208000,0.0,0.0,AAPL
2018-03-02 00:00:00-05:00,40.71890248814877,41.54364876240569,40.636426422479715,41.52244186401367,153816000,0.0,0.0,AAPL
2018-03-05 00:00:00-05:00,41.28679626200407,41.88296965474033,41.12420286478362,41.66617965698242,113605600,0.0,0.0,AAPL
2018-03-06 00:00:00-05:00,41.92302977255187,42.00314711448065,41.50358769350333,41.63083267211914,95154000,0.0,0.0,AAPL
2018-03-07 00:00:00-05:00,41.22316261521673,41.437597440985876,41.065283096039394,41.24436950683594,126814000,0.0,0.0,AAPL
2018-03-08 00:00:00-05:00,41.350415636468696,41.736867984637264,41.25380524613253,41.694454193115234,95096400,0.0,0.0,AAPL
2018-03-09 00:00:00-05:00,41.93480341831056,42.415510960461866,41.80048590771087,42.410797119140625,128740800,0.0,0.0,AAPL
2018-03-12 00:00:00-04:00,42.48385406124085,42.97870322731675,42.46500588336334,42.820823669433594,128828400,0.0,0.0,AAPL
2018-03-13 00:00:00-04:00,43.02583138817519,43.24026626913157,42.23643358912816,42.408451080322266,126774000,0.0,0.0,AAPL
2018-03-14 00:00:00-04:00,42.490924073672474,42.53805170675562,41.899460952314094,42.047916412353516,117473600,0.0,0.0,AAPL
2018-03-15 00:00:00-04:00,42.06204440363286,42.472062265347326,41.960720196226994,42.097389221191406,90975200,0.0,0.0,AAPL
2018-03-16 00:00:00-04:00,42.09741125764804,42.20816320478217,41.85470046174362,41.94895935058594,157618800,0.0,0.0,AAPL
2018-03-19 00:00:00-04:00,41.783999848007596,41.81934467481242,40.921550117889645,41.30800247192383,133787200,0.0,0.0,AAPL
2018-03-20 00:00:00-04:00,41.29387283325195,41.66147348827057,41.22317956983866,41.29387283325195,78597600,0.0,0.0,AAPL
2018-03-21 00:00:00-04:00,41.246738723897394,41.258521532914536,40.35601301545062,40.35837173461914,148219600,0.0,0.0,AAPL
2018-03-22 00:00:00-04:00,40.059099226315716,40.69061741763878,39.729202200342165,39.78811264038086,165963200,0.0,0.0,AAPL
2018-03-23 00:00:00-04:00,39.679719875116405,40.04025151708933,38.866756439208984,38.866756439208984,164115200,0.0,0.0,AAPL
2018-03-26 00:00:00-04:00,39.604314524877644,40.78959235574448,39.22021728418757,40.711830139160156,150164800,0.0,0.0,AAPL
2018-03-27 00:00:00-04:00,40.92626059766083,41.27265428475455,39.33332353816898,39.66793441772461,163690400,0.0,0.0,AAPL
2018-03-28 00:00:00-04:00,39.41108613081626,40.06381484211484,38.9256646587026,39.22964096069336,166674000,0.0,0.0,AAPL
2018-03-29 00:00:00-04:00,39.54303774469903,40.47146672700882,39.32860290957521,39.53596878051758,153594000,0.0,0.0,AAPL
2018-04-02 00:00:00-04:00,39.26733982838251,39.80931655528173,38.755997678604295,39.276763916015625,150347200,0.0,0.0,AAPL
2018-04-03 00:00:00-04:00,39.5029866878017,39.76454919969513,38.85261668864338,39.679718017578125,121112000,0.0,0.0,AAPL
2018-04-04 00:00:00-04:00,38.85261242545335,40.532735637825745,38.826691689439365,40.438480377197266,138422000,0.0,0.0,AAPL
2018-04-05 00:00:00-04:00,40.66705348605198,41.05586093377513,40.54923261151675,40.718894958496094,107732800,0.0,0.0,AAPL
2018-04-06 00:00:00-04:00,40.28767182758827,40.64348958929219,39.634943148327956,39.67736053466797,140021200,0.0,0.0,AAPL
2018-04-09 00:00:00-04:00,40.03082603416615,40.787234121145154,40.02375706853891,40.070884704589844,116070800,0.0,0.0,AAPL
2018-04-10 00:00:00-04:00,40.766017853267606,41.001659574962794,40.419624234727095,40.824928283691406,113634400,0.0,0.0,AAPL
2018-04-11 00:00:00-04:00,40.584573561357715,40.982808654567776,40.459683733921196,40.63405990600586,89726400,0.0,0.0,AAPL
2018-04-12 00:00:00-04:00,40.862631446776255,41.237300917884426,40.77544156553691,41.03464889526367,91557200,0.0,0.0,AAPL
2018-04-13 00:00:00-04:00,41.18546597346766,41.43524566042456,40.96632086549492,41.173683166503906,100497200,0.0,0.0,AAPL
2018-04-16 00:00:00-04:00,41.24437536607009,41.51772066001814,41.19724773501885,41.43053436279297,86313600,0.0,0.0,AAPL
2018-04-17 00:00:00-04:00,41.588416552068885,42.16573815931842,41.56956477932666,42.000789642333984,106421600,0.0,0.0,AAPL
2018-04-18 00:00:00-04:00,41.89947095012336,42.1374714867366,41.68032578597204,41.90653991699219,83018000,0.0,0.0,AAPL
2018-04-19 00:00:00-04:00,40.94510902406339,41.329206225642714,40.68590525745054,40.718894958496094,139235200,0.0,0.0,AAPL
2018-04-20 00:00:00-04:00,40.200489223201544,40.346585976631964,38.98221805292191,39.05055618286133,261964400,0.0,0.0,AAPL
2018-04-23 00:00:00-04:00,39.31211228673161,39.33331918058596,38.666452618618635,38.937442779541016,146062000,0.0,0.0,AAPL
2018-04-24 00:00:00-04:00,39.03875903971752,39.194283420807594,37.99015421983488,38.39545822143555,134768000,0.0,0.0,AAPL
2018-04-25 00:00:00-04:00,38.32006392000796,38.979861602588485,38.27058116128908,38.562774658203125,113528400,0.0,0.0,AAPL
2018-04-26 00:00:00-04:00,38.673524534661865,39.052907912420274,38.49679321450623,38.69709014892578,111852000,0.0,0.0,AAPL
2018-04-27 00:00:00-04:00,38.64524313476729,38.723005335962576,37.851131667287476,38.249366760253906,142623200,0.0,0.0,AAPL
2018-04-30 00:00:00-04:00,38.20460519026829,39.4134451477928,38.13626705650611,38.942161560058594,169709600,0.0,0.0,AAPL
2018-05-01 00:00:00-04:00,39.213138593228464,39.870577394957266,38.944507182383425,39.847015380859375,214277600,0.0,0.0,AAPL
2018-05-02 00:00:00-04:00,41.291499009390044,41.88531717098934,40.95453306408884,41.607261657714844,266157600,0.0,0.0,AAPL
2018-05-03 00:00:00-04:00,41.44468129699423,41.82641986573749,41.10535652672976,41.68267822265625,136272800,0.0,0.0,AAPL
2018-05-04 00:00:00-04:00,42.00314227461454,43.416992785962016,41.984290502990305,43.318023681640625,224805200,0.0,0.0,AAPL
2018-05-07 00:00:00-04:00,43.636145641324106,44.22289500218859,43.53482139590228,43.63143539428711,169805600,0.0,0.0,AAPL
2018-05-08 00:00:00-04:00,43.59137628229113,43.88121467892142,43.28032739177404,43.841156005859375,113611200,0.0,0.0,AAPL
2018-05-09 00:00:00-04:00,43.95896445750849,44.15925776611903,43.64556053221597,44.14983367919922,92844800,0.0,0.0,AAPL
2018-05-10 00:00:00-04:00,44.23939496589154,44.85913048484893,44.2181844702033,44.781368255615234,111957200,0.0,0.0,AAPL
2018-05-11 00:00:00-04:00,44.82394339538335,44.95877526691211,44.34137848487162,44.611045837402344,104848800,0.1825,0.0,AAPL
2018-05-14 00:00:00-04:00,44.71040300032415,44.8334102552806,44.43837140382638,44.5069694519043,83115200,0.0,0.0,AAPL
2018-05-15 00:00:00-04:00,44.18288522686713,44.25148686697226,43.7854822711913,44.10245895385742,94780800,0.0,0.0,AAPL
2018-05-16 00:00:00-04:00,44.01494300064036,44.58029841938682,43.99838273695559,44.514060974121094,76732400,0.0,0.0,AAPL
2018-05-17 00:00:00-04:00,44.471473801176494,44.686735524679,44.083531301757894,44.23255920410156,69176000,0.0,0.0,AAPL
2018-05-18 00:00:00-04:00,44.27987803893838,44.42653815868699,44.02913514666882,44.071712493896484,73190800,0.0,0.0,AAPL
2018-05-21 00:00:00-04:00,44.47147176599558,44.77189176145005,44.21363271617887,44.383949279785156,73603200,0.0,0.0,AAPL
2018-05-22 00:00:00-04:00,44.56137703820447,44.67965226881062,44.18289485647536,44.27278518676758,60962800,0.0,0.0,AAPL
2018-05-23 00:00:00-04:00,44.08117931824562,44.589761359457974,43.94161180474291,44.556644439697266,80233600,0.0,0.0,AAPL
2018-05-24 00:00:00-04:00,44.653633197631734,44.67018985359245,44.048064572421104,44.5069694519043,92936000,0.0,0.0,AAPL
2018-05-25 00:00:00-04:00,44.5258828228153,44.86178397307931,44.388683151388115,44.60867691040039,69844000,0.0,0.0,AAPL
2018-05-29 00:00:00-04:00,44.37686033222494,44.648891872026915,44.20417592642915,44.44782257080078,90056400,0.0,0.0,AAPL
2018-05-30 00:00:00-04:00,44.40525565741025,44.47148950195312,44.18289763238467,44.353214263916016,74762000,0.0,0.0,AAPL
2018-05-31 00:00:00-04:00,44.28697195102932,44.525886586769595,44.031497052583006,44.20417785644531,109931200,0.0,0.0,AAPL
2018-06-01 00:00:00-04:00,44.469108221336874,45.00607499701949,44.41233482946836,45.001346588134766,93770000,0.0,0.0,AAPL
2018-06-04 00:00:00-04:00,45.3325305730514,45.75359010832308,45.263932526967785,45.37747573852539,105064800,0.0,0.0,AAPL
2018-06-05 00:00:00-04:00,45.67078072902173,45.876578391657475,45.50282838160866,45.7275505065918,86264000,0.0,0.0,AAPL
2018-06-06 00:00:00-04:00,45.80326069356432,45.90970766465291,45.39875787205994,45.886051177978516,83734400,0.0,0.0,AAPL
2018-06-07 00:00:00-04:00,45.92391030350584,45.938102754870584,45.49811871519408,45.763057708740234,85388800,0.0,0.0,AAPL
2018-06-08 00:00:00-04:00,45.22133878391785,45.417676045794195,44.89016967320631,45.346710205078125,106627200,0.0,0.0,AAPL
2018-06-11 00:00:00-04:00,45.2639231720962,45.41058327377536,44.99425584445907,45.23553466796875,73234000,0.0,0.0,AAPL
2018-06-12 00:00:00-04:00,45.273383697056964,45.56197549157033,45.21661029815384,45.48391342163086,67644400,0.0,0.0,AAPL
2018-06-13 00:00:00-04:00,45.51702780682554,45.625842579643674,45.0486590226794,45.11016082763672,86553600,0.0,0.0,AAPL
2018-06-14 00:00:00-04:00,45.311243879131695,45.31597589925,44.996631316529296,45.13383102416992,86440400,0.0,0.0,AAPL
2018-06-15 00:00:00-04:00,44.95167685694679,44.98242956714809,44.532981595134544,44.67018127441406,246876800,0.0,0.0,AAPL
2018-06-18 00:00:00-04:00,44.443096634027135,44.76007334887905,44.28224046220159,44.64653015136719,73939600,0.0,0.0,AAPL
2018-06-19 00:00:00-04:00,43.79494537297693,44.07644095516829,43.395174578736984,43.925048828125,134314000,0.0,0.0,AAPL
2018-06-20 00:00:00-04:00,44.08117232308161,44.28223801491003,43.934508607866384,44.11665344238281,82514800,0.0,0.0,AAPL
2018-06-21 00:00:00-04:00,44.29406343878758,44.55427032867904,43.74763257948827,43.87063980102539,102847600,0.0,0.0,AAPL
2018-06-22 00:00:00-04:00,44.02675677556608,44.03385299840251,43.69085565990926,43.742897033691406,108801600,0.0,0.0,AAPL
2018-06-25 00:00:00-04:00,43.38334798985477,43.74290565884498,42.75175876656936,43.09239196777344,126652400,0.0,0.0,AAPL
2018-06-26 00:00:00-04:00,43.28635035185585,44.123737012475885,43.179899805534106,43.62697982788086,98276800,0.0,0.0,AAPL
2018-06-27 00:00:00-04:00,43.816225005599165,44.30115399685234,43.5323652771373,43.56311798095703,101141200,0.0,0.0,AAPL
2018-06-28 00:00:00-04:00,43.548931126106865,44.04805262643195,43.47796528251381,43.88010025024414,69460800,0.0,0.0,AAPL
2018-06-29 00:00:00-04:00,44.06698487395305,44.279882459766675,43.26744675057578,43.78785705566406,90950800,0.0,0.0,AAPL
2018-07-02 00:00:00-04:00,43.4826980555683,44.30589247089848,43.38807572597858,44.277503967285156,70925200,0.0,0.0,AAPL
2018-07-03 00:00:00-04:00,44.42180820300146,44.459657141944504,43.41646877272045,43.5063591003418,55819200,0.0,0.0,AAPL
2018-07-05 00:00:00-04:00,43.82332458710169,44.09535970522767,43.591506212194346,43.856441497802734,66416800,0.0,0.0,AAPL
2018-07-06 00:00:00-04:00,43.86117788639464,44.57319334214451,43.809136505897534,44.46438217163086,69940800,0.0,0.0,AAPL
2018-07-09 00:00:00-04:00,44.8262932139863,45.10542090620227,44.778983863887056,45.08176803588867,79026400,0.0,0.0,AAPL
2018-07-10 00:00:00-04:00,45.11252874195781,45.247360594137255,44.98715370821526,45.02737045288086,63756400,0.0,0.0,AAPL
2018-07-11 00:00:00-04:00,44.58975244588929,44.89253668302397,44.37922272460857,44.443092346191406,75326000,0.0,0.0,AAPL
2018-07-12 00:00:00-04:00,44.83340296019085,45.27811892611248,44.7813615765416,45.188228607177734,72164400,0.0,0.0,AAPL
2018-07-13 00:00:00-04:00,45.20005200422256,45.37982901334297,45.157471054223706,45.25918960571289,50055600,0.0,0.0,AAPL
2018-07-16 00:00:00-04:00,45.30413169769024,45.57143118391494,45.04392482493433,45.15983581542969,60172400,0.0,0.0,AAPL
2018-07-17 00:00:00-04:00,44.88545113991405,45.38693697522039,44.75534766109203,45.2875862121582,62138000,0.0,0.0,AAPL
2018-07-18 00:00:00-04:00,45.36564057319066,45.370372592380185,44.92802083972261,45.03919982910156,65573600,0.0,0.0,AAPL
2018-07-19 00:00:00-04:00,44.87125146816836,45.54778583969298,44.87125146816836,45.38929748535156,81147200,0.0,0.0,AAPL
2018-07-20 00:00:00-04:00,45.36563210490812,45.519388409872334,44.98478584438676,45.28520584106445,82704800,0.0,0.0,AAPL
2018-07-23 00:00:00-04:00,45.10544182470549,45.40822974660278,44.840506453703284,45.325435638427734,63957600,0.0,0.0,AAPL
2018-07-24 00:00:00-04:00,45.52413237332777,45.81035999966293,45.42951363921069,45.65423583984375,74791600,0.0,0.0,AAPL
2018-07-25 00:00:00-04:00,45.66841255038416,46.09183972189541,45.519384666509325,46.08474349975586,66839600,0.0,0.0,AAPL
2018-07-26 00:00:00-04:00,46.03507510992466,46.35441960496236,45.79852470159238,45.94045639038086,76304000,0.0,0.0,AAPL
2018-07-27 00:00:00-04:00,46.124968746846854,46.1722781100309,44.96823731105261,45.17639923095703,96096000,0.0,0.0,AAPL
2018-07-30 00:00:00-04:00,45.39402712391576,45.46499297645298,44.72459256785715,44.92329406738281,84118000,0.0,0.0,AAPL
2018-07-31 00:00:00-04:00,45.015547593417764,45.45079951875537,44.788457592235076,45.013179779052734,157492000,0.0,0.0,AAPL
2018-08-01 00:00:00-04:00,47.10429356522655,47.726418811476634,46.67377000178208,47.6649169921875,271742800,0.0,0.0,AAPL
2018-08-02 00:00:00-04:00,47.44728905616039,49.29238326324594,47.392883464044495,49.058197021484375,249616000,0.0,0.0,AAPL
2018-08-03 00:00:00-04:00,48.9730404375499,49.377543303996674,48.60638651019813,49.200130462646484,133789600,0.0,0.0,AAPL
2018-08-06 00:00:00-04:00,49.20248624760357,49.498174265918486,48.982496094524244,49.455596923828125,101701600,0.0,0.0,AAPL
2018-08-07 00:00:00-04:00,49.51473278966766,49.55731013026369,48.9091607174553,48.9919548034668,102349600,0.0,0.0,AAPL
2018-08-08 00:00:00-04:00,48.74121801875727,49.15754548635724,48.3792961407391,49.02507781982422,90102000,0.0,0.0,AAPL
2018-08-09 00:00:00-04:00,49.56440848760244,49.62354609173593,49.01324558394157,49.41065216064453,93970400,0.0,0.0,AAPL
2018-08-10 00:00:00-04:00,49.22312696657649,49.63616955463809,49.05933415368771,49.26348114013672,98444800,0.1825,0.0,AAPL
2018-08-13 00:00:00-04:00,49.68601364999049,50.075316755482326,49.303831655649645,49.581565856933594,103563600,0.0,0.0,AAPL
2018-08-14 00:00:00-04:00,49.88778535570257,49.98273591386627,49.43676114909593,49.79045867919922,82992000,0.0,0.0,AAPL
2018-08-15 00:00:00-04:00,49.664643998797075,50.02546261378595,49.453375943218546,49.90677261352539,115230400,0.0,0.0,AAPL
2018-08-16 00:00:00-04:00,50.265224342352795,50.75422665369832,50.198758219769836,50.63791275024414,114001600,0.0,0.0,AAPL
2018-08-17 00:00:00-04:00,50.66639760273782,51.73698030633501,50.59993147962187,51.64915084838867,141708000,0.0,0.0,AAPL
2018-08-20 00:00:00-04:00,51.772572250205016,52.0289394270832,51.06280484492638,51.14588928222656,121150800,0.0,0.0,AAPL
2018-08-21 00:00:00-04:00,51.46398712151061,51.556565180937454,50.80644347668684,51.04619598388672,104639200,0.0,0.0,AAPL
2018-08-22 00:00:00-04:00,50.82306605011585,51.359543615830106,50.761344923935006,51.04857635498047,76072400,0.0,0.0,AAPL
2018-08-23 00:00:00-04:00,50.95362839243488,51.52334270929257,50.94176228714947,51.15303039550781,75532800,0.0,0.0,AAPL
2018-08-24 00:00:00-04:00,51.41651291108594,51.487724018176,51.062815383301725,51.31206512451172,73905600,0.0,0.0,AAPL
2018-08-27 00:00:00-04:00,51.54707923306105,51.92451628606232,51.35242946490432,51.73461151123047,82100400,0.0,0.0,AAPL
2018-08-28 00:00:00-04:00,51.988592930759275,52.351784044025756,51.96722959989216,52.15238571166992,91107200,0.0,0.0,AAPL
2018-08-29 00:00:00-04:00,52.25921381497312,53.0520658931678,52.08355490535998,52.930999755859375,109019200,0.0,0.0,AAPL
2018-08-30 00:00:00-04:00,52.995085498345965,54.18435800556215,52.79331104759601,53.41762161254883,195175200,0.0,0.0,AAPL
2018-08-31 00:00:00-04:00,53.76895244440021,54.3291694929372,53.64788992596843,54.034820556640625,173360400,0.0,0.0,AAPL
2018-09-04 00:00:00-04:00,54.219972905723175,54.40275291881206,53.79743674689333,54.20810317993164,109560400,0.0,0.0,AAPL
2018-09-05 00:00:00-04:00,54.357664110347386,54.519080821037484,53.434255773129465,53.85441589355469,133332000,0.0,0.0,AAPL
2018-09-06 00:00:00-04:00,53.70247336611932,53.96834141421891,52.53219177054717,52.959476470947266,137160000,0.0,0.0,AAPL
2018-09-07 00:00:00-04:00,52.662767245164126,53.498342440262576,52.392154124294194,52.53220748901367,150479200,0.0,0.0,AAPL
2018-09-10 00:00:00-04:00,52.449121154390156,52.66276537198232,51.38565954800738,51.827186584472656,158066000,0.0,0.0,AAPL
2018-09-11 00:00:00-04:00,51.75122145822565,53.244343945195745,51.40702112304386,53.13752365112305,142996000,0.0,0.0,AAPL
2018-09-12 00:00:00-04:00,53.39626345084379,53.41050567281546,52.18562387340728,52.477603912353516,197114800,0.0,0.0,AAPL
2018-09-13 00:00:00-04:00,53.059191956699685,54.205738079671086,52.83368162441811,53.74522018432617,166825600,0.0,0.0,AAPL
2018-09-14 00:00:00-04:00,53.58853614432535,53.847279480539015,52.8217997421493,53.13513946533203,127997200,0.0,0.0,AAPL
2018-09-17 00:00:00-04:00,52.73397376692589,52.92387852093869,51.57556164949843,51.72036361694336,148780400,0.0,0.0,AAPL
2018-09-18 00:00:00-04:00,51.698992744135595,52.66275866386363,51.53994856606182,51.805816650390625,126286800,0.0,0.0,AAPL
2018-09-19 00:00:00-04:00,51.867530481243364,52.13339492462811,51.10791519862168,51.836669921875,108495200,0.0,0.0,AAPL
2018-09-20 00:00:00-04:00,52.28058336820857,52.76483707510181,52.02183636161945,52.23073196411133,106435200,0.0,0.0,AAPL
2018-09-21 00:00:00-04:00,52.408753369471576,52.54643419692721,51.58029590882914,51.668128967285156,384986800,0.0,0.0,AAPL
2018-09-24 00:00:00-04:00,51.46873372312335,52.522697888406725,51.42363094324539,52.411128997802734,110773600,0.0,0.0,AAPL
2018-09-25 00:00:00-04:00,52.164272706230236,52.893031292217366,52.152402977775,52.74348068237305,98217600,0.0,0.0,AAPL
2018-09-26 00:00:00-04:00,52.46099936692847,53.11379460791966,52.166646754295584,52.32331848144531,95938800,0.0,0.0,AAPL
2018-09-27 00:00:00-04:00,53.13039889923353,53.752333405242965,53.06392915991599,53.39863586425781,120724800,0.0,0.0,AAPL
2018-09-28 00:00:00-04:00,53.36066006509782,53.60990984304877,53.177880033781626,53.58617401123047,91717600,0.0,0.0,AAPL
2018-10-01 00:00:00-04:00,54.11076848212006,54.459717360324966,53.7309626679872,53.94697570800781,94403200,0.0,0.0,AAPL
2018-10-02 00:00:00-04:00,53.944613413006735,54.5974085148143,53.797438949135966,54.42649459838867,99152800,0.0,0.0,AAPL
2018-10-03 00:00:00-04:00,54.609270825597044,55.42111000731165,54.54517721010785,55.08877944946289,114619200,0.0,0.0,AAPL
2018-10-04 00:00:00-04:00,54.78255840944903,55.15524676371378,53.821168644673314,54.120269775390625,128168000,0.0,0.0,AAPL
2018-10-05 00:00:00-04:00,54.113138651601574,54.21995891189219,52.3612733431644,53.24195098876953,134322000,0.0,0.0,AAPL
2018-10-08 00:00:00-04:00,52.74821043034734,53.363023749806906,52.27107432089767,53.11852264404297,118655600,0.0,0.0,AAPL
2018-10-09 00:00:00-04:00,53.087679273511824,53.949370095842205,52.75772111759417,53.85441589355469,107564000,0.0,0.0,AAPL
2018-10-10 00:00:00-04:00,53.519702543759095,53.73097062315094,51.28595561776469,51.35954284667969,167962400,0.0,0.0,AAPL
2018-10-11 00:00:00-04:00,50.92277297587826,52.10492469508215,50.40053755301917,50.90615463256836,212497600,0.0,0.0,AAPL
2018-10-12 00:00:00-04:00,52.32330683693242,52.907263316289296,51.4734858776768,52.72447967529297,161351600,0.0,0.0,AAPL
2018-10-15 00:00:00-04:00,52.49898031705122,52.65802453888827,51.575571933940026,51.5969352722168,123164000,0.0,0.0,AAPL
2018-10-16 00:00:00-04:00,51.969599159718946,52.93336495591654,51.45448501917073,52.73396301269531,116736000,0.0,0.0,AAPL
2018-10-17 00:00:00-04:00,52.76958022920797,52.850288568315726,52.06693376217197,52.50608825683594,91541600,0.0,0.0,AAPL
2018-10-18 00:00:00-04:00,51.71561753142815,52.161893181865885,50.561950350379284,51.278839111328125,130325200,0.0,0.0,AAPL
2018-10-19 00:00:00-04:00,51.76310079076498,52.5227163388551,51.61355017803082,52.0598258972168,132314800,0.0,0.0,AAPL
2018-10-22 00:00:00-04:00,52.17375601076135,53.02120446965428,51.971985155404845,52.37790298461914,115168400,0.0,0.0,AAPL
2018-10-23 00:00:00-04:00,51.23373740417521,52.995096967266804,50.965496784519516,52.87165832519531,155071200,0.0,0.0,AAPL
2018-10-24 00:00:00-04:00,52.840781735623075,53.227708616093594,50.92749617231723,51.05805587768555,163702000,0.0,0.0,AAPL
2018-10-25 00:00:00-04:00,51.68001635720655,52.55120077479414,51.452129897486344,52.17613983154297,119423200,0.0,0.0,AAPL
2018-10-26 00:00:00-04:00,51.250340778692184,52.26870301160713,50.48360438948475,51.34529495239258,189033600,0.0,0.0,AAPL
2018-10-29 00:00:00-04:00,52.031324919854015,52.15001492473634,48.92164534308454,50.381534576416016,183742000,0.0,0.0,AAPL
2018-10-30 00:00:00-04:00,50.12279796714253,51.07943931434312,49.676525919645115,50.6331672668457,146640000,0.0,0.0,AAPL
2018-10-31 00:00:00-04:00,51.48298383889954,52.330428691682656,51.4212627108091,51.95299530029297,153435600,0.0,0.0,AAPL
