date,open,high,low,close,volume,dividends,stock_splits,Symbol,daily_return,price_range
2018-04-13 04:00:00+00:00,41.18546597346766,41.43524566042456,40.96632086549492,41.17368316650391,100497200,0.0,0.0,AAPL,0.003388216421568835,0.46892479492964156
2018-04-16 04:00:00+00:00,41.24437536607009,41.51772066001814,41.19724773501885,41.43053436279297,86313600,0.0,0.0,AAPL,0.006238237061531926,0.3204729249992937
2018-04-17 04:00:00+00:00,41.588416552068885,42.16573815931842,41.56956477932666,42.000789642333984,106421600,0.0,0.0,AAPL,0.01376413044899416,0.596173379991761
2018-04-18 04:00:00+00:00,41.89947095012336,42.1374714867366,41.68032578597204,41.90653991699219,83018000,0.0,0.0,AAPL,-0.002243998890125609,0.4571457007645634
2018-04-19 04:00:00+00:00,40.94510902406339,41.32920622564272,40.68590525745054,40.718894958496094,139235200,0.0,0.0,AAPL,-0.028340324943279982,0.6433009681921789
2018-04-20 04:00:00+00:00,40.20048922320154,40.34658597663197,38.98221805292191,39.05055618286133,261964400,0.0,0.0,AAPL,-0.040972103426069606,1.3643679237100628
2018-04-23 04:00:00+00:00,39.31211228673161,39.33331918058596,38.66645261861864,38.937442779541016,146062000,0.0,0.0,AAPL,-0.002896588790967214,0.6668665619673178
2018-04-24 04:00:00+00:00,39.03875903971752,39.1942834208076,37.99015421983488,38.39545822143555,134768000,0.0,0.0,AAPL,-0.013919367051763443,1.204129200972723
2018-04-25 04:00:00+00:00,38.32006392000796,38.979861602588485,38.27058116128908,38.562774658203125,113528400,0.0,0.0,AAPL,0.004357714284919378,0.7092804412994056
2018-04-26 04:00:00+00:00,38.673524534661865,39.052907912420274,38.49679321450623,38.69709014892578,111852000,0.0,0.0,AAPL,0.003483034919378847,0.5561146979140403
2018-04-27 04:00:00+00:00,38.64524313476729,38.723005335962576,37.85113166728748,38.24936676025391,142623200,0.0,0.0,AAPL,-0.011569949754588915,0.871873668675093
2018-04-30 04:00:00+00:00,38.20460519026829,39.4134451477928,38.13626705650611,38.942161560058594,169709600,0.0,0.0,AAPL,0.0181125822068402,1.277178091286693
2018-05-01 04:00:00+00:00,39.213138593228464,39.87057739495727,38.94450718238343,39.847015380859375,214277600,0.0,0.0,AAPL,0.02323583962860587,0.9260702125738405
2018-05-02 04:00:00+00:00,41.29149900939005,41.88531717098934,40.95453306408884,41.60726165771485,266157600,0.0,0.0,AAPL,0.044175109729824635,0.9307841069004965
2018-05-03 04:00:00+00:00,41.44468129699423,41.82641986573749,41.10535652672976,41.68267822265625,136272800,0.0,0.0,AAPL,0.0018125817930969568,0.7210633390077348
2018-05-04 04:00:00+00:00,42.00314227461454,43.416992785962016,41.98429050299031,43.31802368164063,224805200,0.0,0.0,AAPL,0.03923321458013951,1.4327022829717038
2018-05-07 04:00:00+00:00,43.636145641324106,44.22289500218859,43.53482139590228,43.63143539428711,169805600,0.0,0.0,AAPL,0.007235134154546241,0.6880736062863093
2018-05-08 04:00:00+00:00,43.59137628229113,43.88121467892142,43.28032739177404,43.841156005859375,113611200,0.0,0.0,AAPL,0.0048066402050968016,0.6008872871473798
2018-05-09 04:00:00+00:00,43.95896445750849,44.15925776611903,43.64556053221597,44.14983367919922,92844800,0.0,0.0,AAPL,0.007040819664942077,0.5136972339030663
2018-05-10 04:00:00+00:00,44.23939496589154,44.85913048484893,44.2181844702033,44.781368255615234,111957200,0.0,0.0,AAPL,0.014304347803546946,0.6409460146456354
2018-05-11 04:00:00+00:00,44.82394339538335,44.95877526691211,44.34137848487162,44.61104583740234,104848800,0.1825,0.0,AAPL,-0.00380342148637991,0.617396782040494
2018-05-14 04:00:00+00:00,44.71040300032415,44.8334102552806,44.43837140382638,44.5069694519043,83115200,0.0,0.0,AAPL,-0.002332973449611031,0.3950388514542169
2018-05-15 04:00:00+00:00,44.18288522686713,44.25148686697226,43.7854822711913,44.10245895385742,94780800,0.0,0.0,AAPL,-0.009088700107609093,0.46600459578095865
2018-05-16 04:00:00+00:00,44.01494300064036,44.58029841938682,43.99838273695559,44.51406097412109,76732400,0.0,0.0,AAPL,0.009332858757247653,0.5819156824312302
2018-05-17 04:00:00+00:00,44.471473801176494,44.686735524679,44.08353130175789,44.23255920410156,69176000,0.0,0.0,AAPL,-0.006323884270706737,0.6032042229211143
2018-05-18 04:00:00+00:00,44.27987803893838,44.42653815868699,44.02913514666882,44.07171249389648,73190800,0.0,0.0,AAPL,-0.0036363871568654282,0.39740301201816663
2018-05-21 04:00:00+00:00,44.47147176599558,44.77189176145005,44.21363271617887,44.38394927978516,73603200,0.0,0.0,AAPL,0.007084743664815152,0.5582590452711784
2018-05-22 04:00:00+00:00,44.56137703820447,44.67965226881062,44.18289485647536,44.27278518676758,60962800,0.0,0.0,AAPL,-0.0025046012088026925,0.4967574123352634
2018-05-23 04:00:00+00:00,44.08117931824562,44.58976135945797,43.94161180474291,44.55664443969727,80233600,0.0,0.0,AAPL,0.006411596915175233,0.6481495547150544
2018-05-24 04:00:00+00:00,44.65363319763173,44.67018985359245,44.048064572421104,44.5069694519043,92936000,0.0,0.0,AAPL,-0.0011148727292560334,0.6221252811713427
2018-05-25 04:00:00+00:00,44.5258828228153,44.86178397307931,44.38868315138812,44.60867691040039,69844000,0.0,0.0,AAPL,0.002285202963684174,0.4731008216911903
2018-05-29 04:00:00+00:00,44.37686033222494,44.64889187202692,44.20417592642915,44.44782257080078,90056400,0.0,0.0,AAPL,-0.0036058980167176236,0.44471594559777117
2018-05-30 04:00:00+00:00,44.40525565741025,44.47148950195312,44.18289763238467,44.353214263916016,74762000,0.0,0.0,AAPL,-0.0021285251203040367,0.2885918695684495
2018-05-31 04:00:00+00:00,44.28697195102932,44.5258865867696,44.031497052583006,44.20417785644531,109931200,0.0,0.0,AAPL,-0.003360216614378575,0.49438953418659537
2018-06-01 04:00:00+00:00,44.46910822133688,45.00607499701949,44.41233482946836,45.001346588134766,93770000,0.0,0.0,AAPL,0.018033787084068997,0.5937401675511325
2018-06-04 04:00:00+00:00,45.3325305730514,45.75359010832308,45.263932526967785,45.37747573852539,105064800,0.0,0.0,AAPL,0.008358175452682914,0.4896575813552957
2018-06-05 04:00:00+00:00,45.67078072902173,45.87657839165748,45.50282838160866,45.7275505065918,86264000,0.0,0.0,AAPL,0.007714725474894379,0.37375001004882336
2018-06-06 04:00:00+00:00,45.80326069356432,45.90970766465291,45.39875787205994,45.88605117797852,83734400,0.0,0.0,AAPL,0.003466196409621425,0.5109497925929745
2018-06-07 04:00:00+00:00,45.92391030350584,45.93810275487058,45.49811871519408,45.76305770874024,85388800,0.0,0.0,AAPL,-0.002680410845579795,0.4399840396764958
2018-06-08 04:00:00+00:00,45.22133878391785,45.4176760457942,44.89016967320631,45.346710205078125,106627200,0.0,0.0,AAPL,-0.009097895213033391,0.5275063725878937
2018-06-11 04:00:00+00:00,45.2639231720962,45.41058327377536,44.99425584445907,45.23553466796875,73234000,0.0,0.0,AAPL,-0.002451678117477263,0.41632742931628997
2018-06-12 04:00:00+00:00,45.27338369705696,45.56197549157033,45.21661029815384,45.48391342163086,67644400,0.0,0.0,AAPL,0.005490788502561683,0.34536519341649097
2018-06-13 04:00:00+00:00,45.51702780682554,45.62584257964368,45.0486590226794,45.11016082763672,86553600,0.0,0.0,AAPL,-0.008217247942794548,0.5771835569642789
2018-06-14 04:00:00+00:00,45.311243879131695,45.31597589925,44.996631316529296,45.13383102416992,86440400,0.0,0.0,AAPL,0.0005247198435769374,0.3193445827207029
2018-06-15 04:00:00+00:00,44.95167685694679,44.98242956714809,44.532981595134544,44.67018127441406,246876800,0.0,0.0,AAPL,-0.010272776301829323,0.4494479720135445
2018-06-18 04:00:00+00:00,44.443096634027135,44.76007334887905,44.28224046220159,44.64653015136719,73939600,0.0,0.0,AAPL,-0.000529461094003203,0.4778328866774544
2018-06-19 04:00:00+00:00,43.79494537297693,44.07644095516829,43.39517457873698,43.925048828125,134314000,0.0,0.0,AAPL,-0.016159852082482495,0.68126637643131
2018-06-20 04:00:00+00:00,44.08117232308161,44.28223801491003,43.934508607866384,44.11665344238281,82514800,0.0,0.0,AAPL,0.004362080848391292,0.3477294070436443
2018-06-21 04:00:00+00:00,44.29406343878758,44.55427032867904,43.74763257948827,43.87063980102539,102847600,0.0,0.0,AAPL,-0.005576434796413565,0.8066377491907701
2018-06-22 04:00:00+00:00,44.02675677556608,44.03385299840251,43.69085565990926,43.742897033691406,108801600,0.0,0.0,AAPL,-0.0029118054332775145,0.3429973384932481
2018-06-25 04:00:00+00:00,43.38334798985477,43.74290565884498,42.75175876656936,43.09239196777344,126652400,0.0,0.0,AAPL,-0.014871101596607539,0.9911468922756228
2018-06-26 04:00:00+00:00,43.28635035185585,44.123737012475885,43.179899805534106,43.62697982788086,98276800,0.0,0.0,AAPL,0.012405620474890577,0.9438372069417795
2018-06-27 04:00:00+00:00,43.816225005599165,44.30115399685234,43.5323652771373,43.56311798095703,101141200,0.0,0.0,AAPL,-0.001463815445758132,0.7687887197150403
2018-06-28 04:00:00+00:00,43.54893112610687,44.04805262643195,43.47796528251381,43.88010025024414,69460800,0.0,0.0,AAPL,0.00727639076306863,0.5700873439181393
2018-06-29 04:00:00+00:00,44.06698487395305,44.27988245976668,43.26744675057578,43.78785705566406,90950800,0.0,0.0,AAPL,-0.0021021646271094374,1.0124357091909033
2018-07-02 04:00:00+00:00,43.4826980555683,44.30589247089848,43.38807572597858,44.27750396728516,70925200,0.0,0.0,AAPL,0.011182253358474448,0.9178167449198966
2018-07-03 04:00:00+00:00,44.42180820300146,44.4596571419445,43.41646877272045,43.5063591003418,55819200,0.0,0.0,AAPL,-0.017416177468204452,1.0431883692240476
2018-07-05 04:00:00+00:00,43.82332458710169,44.09535970522767,43.591506212194346,43.856441497802734,66416800,0.0,0.0,AAPL,0.008046694890131212,0.5038534930333256
2018-07-06 04:00:00+00:00,43.86117788639464,44.57319334214451,43.809136505897534,44.46438217163086,69940800,0.0,0.0,AAPL,0.013862061149183313,0.7640568362469793
2018-07-09 04:00:00+00:00,44.8262932139863,45.10542090620227,44.778983863887056,45.08176803588867,79026400,0.0,0.0,AAPL,0.013884953171613423,0.326437042315213
2018-07-10 04:00:00+00:00,45.11252874195781,45.247360594137255,44.98715370821526,45.02737045288086,63756400,0.0,0.0,AAPL,-0.001206642626893184,0.2602068859219955
2018-07-11 04:00:00+00:00,44.58975244588929,44.89253668302397,44.37922272460857,44.443092346191406,75326000,0.0,0.0,AAPL,-0.01297606546446839,0.5133139584154023
2018-07-12 04:00:00+00:00,44.83340296019085,45.27811892611248,44.7813615765416,45.18822860717773,72164400,0.0,0.0,AAPL,0.016766075933286828,0.4967573495708777
2018-07-13 04:00:00+00:00,45.20005200422256,45.37982901334297,45.157471054223706,45.25918960571289,50055600,0.0,0.0,AAPL,0.0015703425587232367,0.2223579591192646
2018-07-16 04:00:00+00:00,45.30413169769024,45.57143118391494,45.04392482493433,45.15983581542969,60172400,0.0,0.0,AAPL,-0.002195218057343684,0.5275063589806095
2018-07-17 04:00:00+00:00,44.88545113991405,45.38693697522039,44.75534766109203,45.2875862121582,62138000,0.0,0.0,AAPL,0.0028288498933131123,0.6315893141283553
2018-07-18 04:00:00+00:00,45.36564057319066,45.370372592380185,44.92802083972261,45.03919982910156,65573600,0.0,0.0,AAPL,-0.0054846460991104795,0.4423517526575722
2018-07-19 04:00:00+00:00,44.87125146816836,45.54778583969298,44.87125146816836,45.38929748535156,81147200,0.0,0.0,AAPL,0.007773176645642588,0.6765343715246175
2018-07-20 04:00:00+00:00,45.36563210490812,45.519388409872334,44.98478584438676,45.28520584106445,82704800,0.0,0.0,AAPL,-0.002293308115656645,0.5346025654855779
2018-07-23 04:00:00+00:00,45.10544182470549,45.40822974660278,44.84050645370328,45.32543563842773,63957600,0.0,0.0,AAPL,0.0008883651209286025,0.5677232928995011
2018-07-24 04:00:00+00:00,45.52413237332777,45.81035999966293,45.42951363921069,45.65423583984375,74791600,0.0,0.0,AAPL,0.007254209403279477,0.38084636045223874
2018-07-25 04:00:00+00:00,45.66841255038416,46.09183972189541,45.519384666509325,46.08474349975586,66839600,0.0,0.0,AAPL,0.009429741884681597,0.5724550553860865
2018-07-26 04:00:00+00:00,46.03507510992466,46.35441960496236,45.79852470159238,45.94045639038086,76304000,0.0,0.0,AAPL,-0.003130908374823993,0.5558949033699818
2018-07-27 04:00:00+00:00,46.12496874684685,46.1722781100309,44.96823731105261,45.17639923095703,96096000,0.0,0.0,AAPL,-0.016631466455866772,1.2040407989782906
2018-07-30 04:00:00+00:00,45.39402712391576,45.46499297645298,44.72459256785715,44.92329406738281,84118000,0.0,0.0,AAPL,-0.0056025971056316015,0.740400408595832
2018-07-31 04:00:00+00:00,45.01554759341776,45.45079951875537,44.78845759223508,45.013179779052734,157492000,0.0,0.0,AAPL,0.002000870896401663,0.6623419265202841
2018-08-01 04:00:00+00:00,47.10429356522655,47.72641881147664,46.67377000178208,47.6649169921875,271742800,0.0,0.0,AAPL,0.05891023975979537,1.0526488096945599
2018-08-02 04:00:00+00:00,47.44728905616039,49.29238326324594,47.392883464044495,49.058197021484375,249616000,0.0,0.0,AAPL,0.029230723920598445,1.8994997992014433
2018-08-03 04:00:00+00:00,48.9730404375499,49.377543303996674,48.60638651019813,49.20013046264648,133789600,0.0,0.0,AAPL,0.002893164644838908,0.7711567937985464
2018-08-06 04:00:00+00:00,49.20248624760357,49.498174265918486,48.98249609452424,49.455596923828125,101701600,0.0,0.0,AAPL,0.005192393979028154,0.5156781713942493
2018-08-07 04:00:00+00:00,49.51473278966766,49.55731013026369,48.9091607174553,48.9919548034668,102349600,0.0,0.0,AAPL,-0.009374917081183654,0.6481494128083867
2018-08-08 04:00:00+00:00,48.74121801875727,49.15754548635724,48.3792961407391,49.02507781982422,90102000,0.0,0.0,AAPL,0.0006760909314660335,0.7782493456181427
2018-08-09 04:00:00+00:00,49.56440848760244,49.62354609173593,49.01324558394157,49.41065216064453,93970400,0.0,0.0,AAPL,0.0078648389348277,0.6103005077943635
2018-08-10 04:00:00+00:00,49.22312696657649,49.63616955463809,49.05933415368771,49.26348114013672,98444800,0.1825,0.0,AAPL,-0.0029785281932593888,0.5768354009503796
2018-08-13 04:00:00+00:00,49.68601364999049,50.075316755482326,49.303831655649645,49.5815658569336,103563600,0.0,0.0,AAPL,0.0064568055166878136,0.771485099832681
2018-08-14 04:00:00+00:00,49.88778535570257,49.98273591386627,49.43676114909593,49.79045867919922,82992000,0.0,0.0,AAPL,0.00421311466580887,0.5459747647703423
2018-08-15 04:00:00+00:00,49.66464399879708,50.02546261378595,49.45337594321855,49.90677261352539,115230400,0.0,0.0,AAPL,0.0023360687451301487,0.5720866705673942
2018-08-16 04:00:00+00:00,50.2652243423528,50.75422665369832,50.19875821976984,50.63791275024414,114001600,0.0,0.0,AAPL,0.014650118579709659,0.5554684339284748
2018-08-17 04:00:00+00:00,50.66639760273782,51.73698030633501,50.59993147962187,51.64915084838867,141708000,0.0,0.0,AAPL,0.019969979867301202,1.1370488267131407
2018-08-20 04:00:00+00:00,51.772572250205016,52.0289394270832,51.06280484492638,51.14588928222656,121150800,0.0,0.0,AAPL,-0.009743849761235879,0.966134582156819
2018-08-21 04:00:00+00:00,51.46398712151061,51.556565180937454,50.80644347668684,51.04619598388672,104639200,0.0,0.0,AAPL,-0.001949194739575777,0.750121704250617
2018-08-22 04:00:00+00:00,50.82306605011585,51.359543615830106,50.761344923935006,51.04857635498047,76072400,0.0,0.0,AAPL,4.663170384922033e-05,0.5981986918950994
2018-08-23 04:00:00+00:00,50.95362839243488,51.52334270929257,50.94176228714947,51.15303039550781,75532800,0.0,0.0,AAPL,0.0020461695111924083,0.581580422143098
2018-08-24 04:00:00+00:00,51.41651291108594,51.487724018176,51.062815383301725,51.31206512451172,73905600,0.0,0.0,AAPL,0.0031089991692432317,0.4249086348742779
